,text,date,real,prediction,probability,correct
136,"Does anyone notice that the real Polls, as opposed to the Fake Suppression Polls also used in 2016, are starting to define Sleepy Joe Biden as someone totally ill-equipped to control the Radical Left, Crime, Cancel Culture, or to even come close to me on REBUILDING THE ECONOMY?",2020-07-12 01:48:35,1,1.0,0.18776529660870322,True
137,"I am lowering, not raising, Medicare Premiums!",2020-09-17 18:15:22,1,0.0,0.8089627971612914,False
138,"“This is no longer about peaceful protesting, this is about angry, violent, criminal mobs taking over certain (Democrat run) cities. It is a lack of political leadership in that city.” Chad Wolf @DHSgov @foxandfriends @NYGovCuomo @NYCMayor",2020-07-06 13:31:53,1,1.0,0.2115370623172783,True
139,White House News Conference today at 5:30 P.M. Enjoy!,2020-08-10 19:38:17,1,1.0,0.10515782695543952,True
140,"Democrats, OPEN THE SCHOOLS ( SAFELY), NOW! When schools are closed, let the money follow the child (FAMILY). Why should schools be paid when they are closed? They shouldn’t!",2020-09-10 13:51:58,1,1.0,0.3682387430753383,True
141,"I am pleased to announce that Bill Stepien has been promoted to the role of Trump Campaign Manager. Brad Parscale, who has been with me for a very long time and has led our tremendous digital and data strategies, will remain in that role, while being a Senior Advisor to the...",2020-07-16 00:57:12,1,1.0,0.46736970482931894,True
142,"No, Radical Left anarchists, agitators, looters or protesters will not be knocking down or harming the Washington Monument, the Lincoln or Jefferson Memorials, or just about any other Federal Monumrnt or Statue. If they even try, an automatic 10 years in prison. Sorry!",2020-07-12 12:30:36,1,0.0,0.8143005138443246,False
143,"After the worst debate performance in the history of politics, Michael Bloomberg, commonly known as Mini Mike, is trying to make a comeback by begging the Democrats for relevance. They treated him like a dog - and always will. Before politics, he said GREAT things about me!",2020-08-21 02:31:37,1,1.0,0.034530639953900155,True
144,"2016 was AMAZING, but we never had this kind of ENTHUSIASM!",2020-09-02 14:24:16,1,1.0,0.3643257633490933,True
145,On @foxandfriends Now! Enjoy!,2020-09-15 12:01:02,1,1.0,0.23802864598123508,True
146,Our Economy and Jobs are doing really well. Next Year will be a Record Setter. Stay Tuned!,2020-09-06 20:11:12,1,1.0,0.16875278622782564,True
147,Great Jobs Numbers!,2020-08-07 13:48:00,1,1.0,0.14389086657776973,True
148,"These riots are an antigovernment movement from the Left that are all in Democrat run cities. The mayors have got to let their police do what they know how to do. Would be very easy to suppress or, call in the Federal Government. We will solve problem fast! @foxandfriends",2020-08-23 12:13:52,1,1.0,0.17881599540672288,True
149,"Jason Lewis (@LewisForMN) will be an incredible Senator for the State of Minnesota! He is a proven leader who will help us Lower your Taxes, Protect our Communities and Defend your Second Amendment…",2020-09-18 20:22:42,1,1.0,0.038417741408334205,True
150,"Deaths from the China Virus are down 39%, while our great testing program continues to lead the World, by FAR! Why isn’t the Fake News reporting that Deaths are way down? It is only because they are, indeed, FAKE NEWS!",2020-07-06 18:24:06,1,1.0,0.1414882379745488,True
151,"Texarkana Regional Airport has a major grant coming its way from @USDOT. I’m designating $3.6 million to reconstruct its terminal building, in addition to 5 more airport grants around the State. Glad to help the people of Arkansas!",2020-07-29 15:52:08,1,1.0,0.49443551937336194,True
152,I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!,2020-08-05 10:27:44,1,1.0,0.06028434080229006,True
153,"I called the politicization of the China Virus by the Radical Left Democrats a Hoax, not the China Virus itself. Everybody knows this except for the Fake and very Corrupt Media!",2020-08-07 12:30:03,1,1.0,0.17966849498883974,True
154,"Just watched what Biden had to say. To me, he’s blaming the Police far more than he’s blaming the Rioters, Anarchists, Agitators, and Looters, which he could never blame or he would lose the Radical Left Bernie supports!",2020-08-31 18:38:55,1,0.0,0.5019980485698959,False
155,"Whether you call it Vote by Mail or Absentee Voting, in Florida the election system is Safe and Secure, Tried and True. Florida’s Voting system has been cleaned up (we defeated Democrats attempts at change), so in Florida I encourage all to request a Ballot & Vote by Mail! #MAGA",2020-08-04 16:55:10,1,0.0,0.617383541049075,False
156,"The Ten Most Dangerous Cities in the U.S. are ALL run by Democrats, and this has gone on for DECADES!",2020-08-27 23:07:39,1,1.0,0.0973924332577818,True
157,"HUGE breakthrough today! Historic Peace Agreement between our two GREAT friends, Israel and the United Arab Emirates!",2020-08-13 14:50:42,1,1.0,0.10648438026154816,True
158,MAKE AMERICA GREAT AGAIN!,2020-07-27 22:59:40,1,1.0,0.4891233134785692,True
159,"Great new book by former Director of Oval Office Operations, Madeleine Westerhout, entitled “Off the Record”. When I look at all of the Fake Books and garbage written about me, it’s really nice to see a very smart and already wise young woman write an honest depiction of what....",2020-08-11 11:06:14,1,1.0,0.444437366440363,True
160,We have more Cases because we do more Testing. It’s Lamestream Media Gold!,2020-08-01 03:08:21,1,1.0,0.3638295189735884,True
161,"So disgusting to watch Twitter’s so-called “Trending”, where sooo many trends are about me, and never a good one. They look for anything they can find, make it as bad as possible, and blow it up, trying to make it trend. Really ridiculous, illegal, and, of course, very unfair!",2020-07-27 22:41:47,1,0.0,0.8603962220462996,False
162,"Just approved (and fast) the FULL Emergency Declaration for the Great State of Iowa. They got hit hard by record setting winds. Thank you to @SenJoniErnst, @ChuckGrassley, and Governor Kim Reynolds.",2020-08-17 18:33:27,1,1.0,0.0347820820411725,True
163,"I am proud to announce $2 million for the @Sept11Memorial in NYC! This special site ensures that the memory of the nearly 3,000 people killed in the terror attacks of September 11, 2001, as well as those lost in the World Trade Center bombing in 1993, will never be forgotten!",2020-07-17 20:34:34,1,1.0,0.36002645926628907,True
164,96% Approval Rating in the Republican Party. Thank you!,2020-07-24 22:57:57,1,1.0,0.042459029708948104,True
165,"To get into the Democrat National Convention, you must have an ID card with a picture...Yet the Democrats refuse to do this when it come to your very important VOTE! Gee, I wonder WHY???",2020-08-21 00:42:47,1,1.0,0.2798463758646915,True
166,"Left California for Arizona. Leaving Arizona after a GREAT meeting with our incredible Hispanic community. Heard fantastic and inspiring success stories. Will be landing in Washington (D.C.) soon! Big White House ceremony tomorrow morning with Israel, UAE, and Bahrain.",2020-09-15 02:31:10,1,1.0,0.05874016600046583,True
167,"When is Slow Joe Biden going to criticize the Anarchists, Thugs & Agitators in ANTIFA? When is he going to suggest bringing up the National Guard in BADLY RUN & Crime Infested Democrat Cities & States? Remember, he can’t lose the Crazy Bernie Super Liberal vote!",2020-08-31 02:36:13,1,1.0,0.0723827853515826,True
168,"Everything a Governor asked the Federal Government for with respect to the Pandemic, they got. They all said, on tape, the Federal government did a great job. Governor Cuomo used the word “phenomenal.” The Task Force worked well with the States. Feds bailed out many States!",2020-08-30 09:49:43,1,1.0,0.026821937219429604,True
169,"Now that we have witnessed it on a large scale basis, and firsthand, Virtual Learning has proven to be TERRIBLE compared to In School, or On Campus, Learning. Not even close! Schools must be open in the Fall. If not open, why would the Federal Government give Funding? It won’t!!!",2020-07-10 11:41:13,1,0.0,0.5191183300016597,False
170,Strong Stock Market Numbers. You want to see them dive? Vote for the Radical Left with their BIG Tax Hikes!,2020-07-21 11:33:05,1,1.0,0.1243975663128083,True
171,News Conference at 5:30 P.M. Enjoy!,2020-08-15 20:21:59,1,1.0,0.08255432110595384,True
172,Biden and the Democrats want to get rid of the Private Healthcare Plans for 180 MILLION Americans that are happy. They’ll be put on socialized medicine!,2020-09-17 18:34:54,1,1.0,0.28577247281818563,True
173,"Democrats admit that President Trump’s message is “working” on violence coming to the Suburbs in a Looney Biden Administration. Plus, Biden just doubled down on forcing Federal control of local zoning. This means low income housing and projects. So much for the American Dream!",2020-09-08 17:51:22,1,1.0,0.11312774988419727,True
174,Honored to send $25.9 MILLION in @USDOT funds to the great State of Texas to support bus infrastructure improvements. Congratulations to the MANY Texans who will benefit!,2020-08-12 18:44:24,1,1.0,0.21096627408759483,True
175,The Silent Majority will reign!,2020-07-13 13:31:38,1,1.0,0.42727416519180417,True
176,"Great Jobs Numbers! 1.37 Million Jobs Added In August. Unemployment Rate Falls To 8.4% (Wow, much better than expected!). Broke the 10% level faster and deeper than thought possible.",2020-09-04 13:04:55,1,1.0,0.2813440268566084,True
177,"NORTH CAROLINA: To make sure your Ballot COUNTS, sign & send it in EARLY. When Polls open, go to your Polling Place to see if it was COUNTED. IF NOT, VOTE! Your signed Ballot will not count because your vote has been posted. Don’t let them illegally take your vote away from you!",2020-09-12 13:10:44,1,0.0,0.7426973745923857,False
178,"Obama, who wouldn’t even endorse Biden until everyone else was out of the primaries (and even then waited a long time!), is now making a commercial of support. Remember, I wouldn’t even be here if it weren’t for them. I wouldn’t be President. They did a terrible job!",2020-07-23 16:29:16,1,0.0,0.7594178633191143,False
179,"On top of a lie made up by a low-life “reporter”, who is known for disinformation, the Democrats have taken his false words and put them into a TV commercial. We now have 21 witnesses stating that the story is a BIG LIE. Even Biden admits this may not be true...",2020-09-09 23:07:58,1,1.0,0.2531464250925338,True
180,96% Approval Rating in the Republican Party. 51% Approval Rating overall in the Rasmussen Poll. Thank you!,2020-08-21 02:40:39,1,1.0,0.09531595502726298,True
181,"Rarely has anybody deserved the death penalty more than the Boston Bomber, Dzhokhar Tsarnaev. The court agreed that this “was one of the worst domestic terrorist attacks since the 9/11 atrocities”. Yet the appellate court tossed out the death sentence. So many lives lost....",2020-08-02 19:48:20,1,0.0,0.6826645922646828,False
182,SAVE THE POST OFFICE!,2020-08-17 20:18:10,1,1.0,0.446060396886209,True
183,Three individuals were sentenced to death in Iran for participating in protests. The execution is expected momentarily. Executing these three people sends a terrible signal to the world and should not be done! #StopExecutionsInIran,2020-07-15 16:13:20,1,0.0,0.7631991395422659,False
